chembl_id,smiles,activity_type,activity_value,activity_units,pIC50,docking
CHEMBL354521,CCOC(=O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O,IC50,40000.0,nM,4.4,-7.80
CHEMBL171727,CCOC(=O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,IC50,7000.0,nM,5.16,-7.70
CHEMBL171054,CC(COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)Cc1ccccc1,IC50,360.0,nM,6.44,-8.90
CHEMBL352583,O=C(OCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,IC50,80.0,nM,7.1,-8.70
CHEMBL354300,CONC(=O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O,IC50,27000.0,nM,4.57,-8.40
CHEMBL298637,CNc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,IC50,52.0,nM,7.28,-8.00
CHEMBL53062,COc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,2.6,nM,8.59,-7.80
CHEMBL54805,Brc1cccc(Nc2ncnc3cccnc23)c1,IC50,34.0,nM,7.47,-7.80
CHEMBL170996,CC(C)(C)ONC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,IC50,100.0,nM,7.0,-8.40
CHEMBL168363,O=C(OCC1CCCCC1)c1cc(NCc2cc(O)ccc2O)ccc1O,IC50,1200.0,nM,5.92,-8.70
CHEMBL53300,Nc1ccc2ncncc2c1,IC50,0.79,nM,9.1,-6.20
CHEMBL355461,COC(=O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,IC50,3000.0,nM,5.52,-7.80
CHEMBL355419,CCOP(=O)(Cc1cc(NCc2cc(O)ccc2O)ccc1O)OCC,IC50,4000.0,nM,5.4,-7.60
CHEMBL352591,O=C(Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O)NOCc1ccccc1,IC50,50000.0,nM,4.3,-9.20
CHEMBL291496,Clc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,IC50,18.0,nM,7.75,-8.10
CHEMBL553523,COc1cc2ncnc(N(C)c3cccc(C)c3)c2cc1OC.Cl,IC50,12000.0,nM,4.92,N/A
CHEMBL335052,CN(c1ccccc1)c1[nH]cnc2ncnc1-2,IC50,2000.0,nM,5.7,-7.30
CHEMBL168343,CC(C)(C)ONC(=O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,IC50,5000.0,nM,5.3,-8.20
CHEMBL52418,CC(=O)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,IC50,29.0,nM,7.54,-9.00
CHEMBL54784,c1ccc(CNc2ncnc3ccncc23)cc1,IC50,1460.0,nM,5.84,-7.80
CHEMBL296377,Clc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,40.0,nM,7.4,-7.60
CHEMBL54474,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,IC50,940.0,nM,6.03,-8.60
CHEMBL355853,CC(COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)CC(C)(C)C,IC50,800.0,nM,6.1,-8.20
CHEMBL172333,O=C(OC/C=C/c1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,IC50,1300.0,nM,5.89,-9.10
CHEMBL51320,c1ccc(CNc2ncnc3cnccc23)cc1,IC50,2030.0,nM,5.69,-7.70
CHEMBL543195,COc1cc2ncnc(N(C)c3ccc(Cl)cc3)c2cc1OC.Cl,IC50,3000.0,nM,5.52,N/A
CHEMBL168425,CCOC(=O)Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O,IC50,20000.0,nM,4.7,-8.00
CHEMBL316764,O=C(O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O,IC50,5000.0,nM,5.3,-8.20
CHEMBL168533,O=C(OCCCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,IC50,30.0,nM,7.52,-8.90
CHEMBL52882,CNC1=CC2N=CN(C)/C(=N\c3cccc(Br)c3)C2C=N1,IC50,3.1,nM,8.51,-7.00
CHEMBL51265,Brc1cccc(Nc2ncnc3cnccc23)c1,IC50,51.0,nM,7.29,-7.80
CHEMBL50245,CN(C)c1ccc2c(Nc3cccc(Br)c3)ncnc2n1,IC50,324.0,nM,6.49,-8.50
CHEMBL53552,c1ccc(CNc2ncnc3cccnc23)cc1,IC50,603.0,nM,6.22,-7.60
CHEMBL422899,CC(C)(C)ONC(=O)Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O,IC50,30000.0,nM,4.52,-8.40
CHEMBL171144,CC(COC(=O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O)CC(C)(C)C,IC50,10000.0,nM,5.0,-8.30
CHEMBL354757,CCOP(=O)(Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O)OCC,IC50,75000.0,nM,4.12,-7.80
CHEMBL435662,CC(C)c1ccc(COC(=O)c2cc(NCc3cc(O)ccc3O)ccc2O)cc1,IC50,1000.0,nM,6.0,-9.40
CHEMBL169514,O=C(Oc1ccc2ccccc2c1)c1cc(NCc2cc(O)ccc2O)ccc1O,IC50,90.0,nM,7.05,-10.10
CHEMBL171085,O=C(O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,IC50,6000.0,nM,5.22,-8.00
CHEMBL352589,O=C(Cc1cc(NCc2cc(O)ccc2O)ccc1O)NOCc1ccccc1,IC50,1000.0,nM,6.0,-8.90
CHEMBL55150,CN(C)c1ccc2ncncc2c1,IC50,120.0,nM,6.92,-5.90
CHEMBL539807,COc1cc2ncnc(N(C)c3cccc(C(F)(F)F)c3)c2cc1OC.Cl,IC50,30000.0,nM,4.52,N/A
CHEMBL291701,Fc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,IC50,684.0,nM,6.17,-8.40
CHEMBL53850,CNc1ccc2ncncc2c1,IC50,7.0,nM,8.15,-5.90
CHEMBL55729,Nc1ccc2cncnc2c1,IC50,0.1,nM,10.0,-6.10
CHEMBL52784,CN(C)c1ccc2cncnc2c1,IC50,11.0,nM,7.96,-6.20
CHEMBL422335,O=C(Oc1cccc(O)c1)c1cc(NCc2cc(O)ccc2O)ccc1O,IC50,90.0,nM,7.05,-9.20
CHEMBL51707,Fc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,IC50,13.0,nM,7.89,-8.30
CHEMBL554053,CCN(c1ccccc1)c1ncnc2cc(OC)c(OC)cc12.Cl,IC50,5500.0,nM,5.26,N/A
CHEMBL353028,CC(C)(C)CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,IC50,700.0,nM,6.16,-8.20
CHEMBL54475,Brc1cccc(Nc2ncnc3ncccc23)c1,IC50,688.0,nM,6.16,-7.60
CHEMBL295961,CNc1ccc2cncnc2c1,IC50,4.0,nM,8.4,-5.90
CHEMBL168366,O=C(OCCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,IC50,130.0,nM,6.89,-8.70
CHEMBL435902,O=C(OCCCCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,IC50,400.0,nM,6.4,-8.70
CHEMBL52665,Brc1cccc(Nc2ncnc3ccncc23)c1,IC50,35.0,nM,7.46,-7.90
CHEMBL545776,COc1cc2ncnc(N3CCc4ccccc43)c2cc1OC.Cl,IC50,3000.0,nM,5.52,N/A
CHEMBL169657,CONC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,IC50,300.0,nM,6.52,-8.10
CHEMBL300491,COc1ccc2cncnc2c1,IC50,10.0,nM,8.0,-5.90
CHEMBL354128,CC(CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)c1ccccc1,IC50,400.0,nM,6.4,-9.10
CHEMBL168915,O=C(Oc1cccc2ccccc12)c1cc(NCc2cc(O)ccc2O)ccc1O,IC50,110.0,nM,6.96,-10.10
CHEMBL53121,Fc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,124.0,nM,6.91,-7.70
CHEMBL170111,CC(C)(C)OC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,IC50,1000.0,nM,6.0,-8.10
CHEMBL355857,CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,IC50,400.0,nM,6.4,-7.80
CHEMBL53404,CC(=O)Nc1cc2ncnc(NCc3ccccc3)c2cn1,IC50,100.0,nM,7.0,-8.80
CHEMBL54788,Fc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,IC50,44.0,nM,7.36,-8.70
CHEMBL142898,COCOc1cc(C(C)(C)C)ccc1-c1ccc(C(=O)OC)cc1,IC50,10000.0,nM,5.0,-7.50
CHEMBL143899,O=C(O)c1ccc(-c2cc(O)cc(-c3ccccc3)c2)cc1,IC50,10000.0,nM,5.0,-9.10
CHEMBL109372,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1OC,IC50,537.03,nM,6.27,-8.30
CHEMBL142831,COCOc1cc(-c2ccccc2)ccc1-c1ccc(C(=O)O)cc1,IC50,10000.0,nM,5.0,-8.50
CHEMBL358092,COC(=O)c1ccc(-c2ccc(-c3ccccc3)cc2O)cc1,IC50,14000.0,nM,4.85,-8.50
CHEMBL332612,Nc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,IC50,5.0,nM,8.3,-9.60
CHEMBL118904,O=[N+]([O-])c1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,IC50,270.0,nM,6.57,-10.00
CHEMBL56455,COc1ccc(CCNC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)cc1OC,IC50,1700.0,nM,5.77,-8.10
CHEMBL332333,c1ccc(Nc2nc[nH]c3nnc(Nc4ccccc4)c2-3)cc1,IC50,58.0,nM,7.24,-9.00
CHEMBL332882,Nc1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,IC50,5.0,nM,8.3,-9.30
CHEMBL62756,Nc1ncnc2c1ncn2-c1ccccc1,IC50,15000.0,nM,4.82,-7.00
CHEMBL120979,COc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,IC50,8.0,nM,8.1,-9.20
CHEMBL122243,Nc1ncnc2c1c(-c1ccccc1)nn2-c1ccccc1,IC50,800.0,nM,6.1,-9.10
CHEMBL122245,COc1ccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,IC50,7.0,nM,8.15,-9.20
CHEMBL153843,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1,IC50,10400.0,nM,4.98,-9.00
CHEMBL332765,CN(C)c1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,IC50,29.0,nM,7.54,-9.10
CHEMBL306081,Cc1[nH]c2ncnc(Nc3cccc(Cl)c3)c2c1C,IC50,27.0,nM,7.57,-8.40
CHEMBL291313,N#CC(C#N)=C1C(=O)Nc2ccc([N+](=O)[O-])cc21,IC50,20000.0,nM,4.7,-7.20
CHEMBL121796,Clc1cccc(Nc2[nH]cnc3nnc(NCc4ccccc4)c2-3)c1,IC50,3.0,nM,8.52,-9.20
CHEMBL121190,Nc1[nH]cnc2nnc(Nc3cccc(Cl)c3)c1-2,IC50,160.0,nM,6.8,-8.40
CHEMBL331906,Oc1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,IC50,26.0,nM,7.58,-9.50
CHEMBL332906,Nc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,IC50,2.0,nM,8.7,-9.20
CHEMBL57462,N#CC(C#N)=C1C(=O)Nc2cc(O)c(O)cc21,IC50,2500.0,nM,5.6,-6.60
CHEMBL122068,Nc1nc(N)c2c(Nc3cccc(Cl)c3)[nH]nc2n1,IC50,220.0,nM,6.66,-8.80
CHEMBL332971,COc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,IC50,96.0,nM,7.02,-9.30
CHEMBL55748,N#CC(C#N)=C1C(=O)Nc2ccc(O)cc21,IC50,10000.0,nM,5.0,-6.70
CHEMBL65063,Nc1ncnc2c1cnn2-c1ccccc1,IC50,2700.0,nM,5.57,-7.20
CHEMBL123189,COc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,IC50,8.0,nM,8.1,-8.90
CHEMBL291986,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCN(c2ccccc2)CC1,IC50,4300.0,nM,5.37,-8.20
CHEMBL119982,Clc1cccc(Nc2[nH]nc3ncnc(NCc4ccccc4)c23)c1,IC50,870.0,nM,6.06,-8.90
CHEMBL56964,COc1cc2c(cc1O)NC(=O)C2=C(C#N)C#N,IC50,60000.0,nM,4.22,-7.10
CHEMBL121260,Clc1cccc(Nc2[nH]nc3ncnc(Nc4ccccc4)c23)c1,IC50,84.0,nM,7.08,-9.30
CHEMBL121954,Oc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,IC50,1.0,nM,9.0,-9.50
CHEMBL319540,Cc1c(C)n(-c2ccccc2)c2ncnc(N)c12,IC50,2710.0,nM,5.57,-8.00
CHEMBL122411,COc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,IC50,30.0,nM,7.52,-9.20
CHEMBL57300,N#CC(C#N)=C1CCc2c1ccc(O)c2O,IC50,7000.0,nM,5.16,-6.70
CHEMBL56201,CN1C(=O)C(=C(C#N)C#N)c2cc(O)ccc21,IC50,26000.0,nM,4.58,-6.80
CHEMBL122182,Oc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,IC50,8.0,nM,8.1,-9.70
CHEMBL293584,N#CC(C#N)=C1CCc2cc(O)c(O)cc21,IC50,500.0,nM,6.3,-6.60
CHEMBL120069,Cc1cccc(Nc2[nH]cnc3nnc(Nc4cccc(Cl)c4)c2-3)c1,IC50,130.0,nM,6.89,-9.10
CHEMBL119977,Clc1cccc(Nc2[nH]cnc3nnc(-c4ccccc4)c2-3)c1,IC50,19.0,nM,7.72,-8.90
CHEMBL118130,Oc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,IC50,6.0,nM,8.22,-9.40
CHEMBL290389,COc1cc(/C=C(\C#N)C(N)=O)cc(Sc2nc3ccccc3s2)c1O,IC50,350.0,nM,6.46,-8.00
CHEMBL120185,CN1CCN(c2ccc3c(n2)nc(-c2ccc(F)cc2)n3-c2ccnc(NC3CCCC3)n2)CC1,IC50,8700.0,nM,5.06,-9.30
CHEMBL103552,O=C(O)c1cc(N(Cc2ccccc2O)Cc2cc(O)ccc2O)ccc1O,IC50,4100.0,nM,5.39,-9.00
CHEMBL121405,OC1(c2nc(-c3ccc(F)cc3)c(-c3ccnc(NC4CCCCC4)c3)o2)CCNCC1,IC50,1100.0,nM,5.96,-9.80
CHEMBL103860,O=C(O)c1cc(CCc2cc(O)ccc2O)ccc1O,IC50,3300.0,nM,5.48,-8.50
CHEMBL43689,N#C/C(=C\c1ccc(O)cc1)c1ccccn1,IC50,71700.0,nM,4.14,-7.20
CHEMBL39295,COc1cc(/C=C(\C#N)c2ccccn2)ccc1O,IC50,2100.0,nM,5.68,-7.40
CHEMBL104466,COc1cc2ncc(N[C@H]3CC[C@H](O)CC3)nc2cc1OC,IC50,3700.0,nM,5.43,-7.40
CHEMBL75208,Cc1[nH]c2ncnc(Nc3cccc(C#N)c3)c2c1C,IC50,200.0,nM,6.7,-8.00
CHEMBL76444,Cc1[nH]c2ncnc(N(C)c3cccc(Cl)c3)c2c1C,IC50,500.0,nM,6.3,-8.20
CHEMBL306315,Clc1cccc(Nc2ncnc3[nH]c4ccccc4c23)c1,IC50,6.0,nM,8.22,-8.70
CHEMBL433305,c1ccc(Nc2ncnc3[nH]c4c(c23)CCCC4)cc1,IC50,310.0,nM,6.51,-8.40
CHEMBL421686,Cc1[nH]c2ncnc(NCc3ccccc3)c2c1C,IC50,1080.0,nM,5.97,-8.40
CHEMBL307062,Cc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,IC50,820.0,nM,6.09,-8.90
CHEMBL74645,O=C(O)c1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,IC50,25700.0,nM,4.59,-9.10
CHEMBL74778,Cc1[nH]c2ncnc(Nc3cccc(O)c3)c2c1C,IC50,1250.0,nM,5.9,-8.50
CHEMBL73406,Cc1[nH]c2ncnc(Nc3cc(Cl)cc(Cl)c3)c2c1C,IC50,170.0,nM,6.77,-8.30
CHEMBL72393,Brc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,IC50,46.0,nM,7.34,-8.60
CHEMBL307599,Cc1ccc(Nc2ncnc3[nH]c(C)c(C)c23)cc1,IC50,2100.0,nM,5.68,-8.20
CHEMBL440873,FC(F)(F)c1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,IC50,360.0,nM,6.44,-9.20
CHEMBL4106341,Cc1[nH]c2ncnc(NC3CCCCC3)c2c1C,IC50,6920.0,nM,5.16,-7.90
CHEMBL74481,Cc1ccc(Nc2ncnc3[nH]c4c(c23)CCCC4)cc1,IC50,110.0,nM,6.96,-9.10
CHEMBL75177,Clc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,IC50,29.0,nM,7.54,-8.60
CHEMBL306029,Cc1[nH]c2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1C,IC50,1900.0,nM,5.72,-8.90
CHEMBL431191,COc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,IC50,860.0,nM,6.07,-8.70
CHEMBL73301,COc1cccc(Nc2ncnc3[nH]c(C)c(C)c23)c1,IC50,1200.0,nM,5.92,-7.90
CHEMBL73710,Cc1[nH]c2ncnc(Nc3ccc(F)cc3)c2c1C,IC50,560.0,nM,6.25,-8.40
CHEMBL73625,Cc1[nH]c2ncnc(Nc3ccccc3Cl)c2c1C,IC50,75100.0,nM,4.12,-8.30
CHEMBL72322,Oc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,IC50,420.0,nM,6.38,-9.00
CHEMBL431001,Cc1[nH]c2ncnc(Nc3cccc(C(=O)O)c3)c2c1C,IC50,16300.0,nM,4.79,-8.90
CHEMBL75049,Cc1[nH]c2ncnc(Nc3ccccc3)c2c1C,IC50,1900.0,nM,5.72,-8.00
CHEMBL309937,CCc1ccc(Nc2ncnc3[nH]c(C)c(C)c23)cc1,IC50,77500.0,nM,4.11,-8.10
CHEMBL74722,Cc1[nH]c2ncnc(Nc3cccc(Br)c3)c2c1C,IC50,25.0,nM,7.6,-8.20
CHEMBL76116,Cc1[nH]c2ncnc(Oc3cccc(Cl)c3)c2c1C,IC50,2500.0,nM,5.6,-8.20
CHEMBL307026,Cc1cccc(Nc2ncnc3[nH]c(C)c(C)c23)c1,IC50,570.0,nM,6.24,-8.50
CHEMBL308582,Cc1[nH]c2ncnc(Nc3cccc(F)c3)c2c1C,IC50,550.0,nM,6.26,-8.40
CHEMBL177688,OCCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,IC50,1360.0,nM,5.87,-8.20
CHEMBL181275,Fc1ccc(Nc2ncnc3nn4ccccc4c23)cc1Cl,IC50,200.0,nM,6.7,-9.00
CHEMBL361322,c1ccc(Cc2nc3cc(Nc4ncnc5nn6ccccc6c45)ccc3[nH]2)cc1,IC50,5010.0,nM,5.3,-9.80
CHEMBL181617,ClCCNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,10.0,nM,8.0,-7.80
CHEMBL179451,ClCCNc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,IC50,26.0,nM,7.58,-8.00
CHEMBL186802,COc1cc2ncnc(Nc3cccc(NC(=O)c4ccccc4)c3)c2cc1OC,IC50,5600.0,nM,5.25,-8.90
CHEMBL186580,COc1cc2ncnc(Nc3cc(NC(=O)c4ccccc4)c(F)cc3F)c2cc1OC,IC50,490.0,nM,6.31,-8.70
CHEMBL186747,COc1cc2ncnc(Nc3ccc(C)c(NC(=O)c4ccccc4)c3)c2cc1OC,IC50,3200.0,nM,5.5,-9.20
CHEMBL182397,COc1cc2ncnc(Nc3cccc(NC(=O)c4ccccc4)c3F)c2cc1OC,IC50,2800.0,nM,5.55,-8.70
CHEMBL185637,Fc1ccc(Nc2ncnn3cccc23)cc1Cl,IC50,110.0,nM,6.96,-8.00
CHEMBL188304,Cc1ccn2ncnc(Nc3ccc(F)c(Cl)c3)c12,IC50,100.0,nM,7.0,-8.40
CHEMBL186080,Cc1cc2c(Nc3ccc(F)c(Cl)c3)ncnn2c1,IC50,150.0,nM,6.82,-8.10
CHEMBL184311,Cc1ccc2c(Nc3ccc(F)c(Cl)c3)ncnn12,IC50,3250.0,nM,5.49,-7.90
CHEMBL185853,Cc1ccc(Nc2ncnn3cccc23)cc1O,IC50,510.0,nM,6.29,-8.10
CHEMBL188522,Cc1ccc(Nc2ncnn3ccc(C)c23)cc1O,IC50,340.0,nM,6.47,-8.50
CHEMBL184750,Cc1cc2c(Nc3ccc(C)c(O)c3)ncnn2c1,IC50,650.0,nM,6.19,-7.90
CHEMBL187431,Cc1ccc(Nc2ncnn3c(C)ccc23)cc1O,IC50,29400.0,nM,4.53,-8.40
CHEMBL186001,Cc1ccc(Nc2ncnn3cc(C)c(C)c23)cc1O,IC50,200.0,nM,6.7,-8.80
CHEMBL188386,OCCCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,IC50,7400.0,nM,5.13,-7.90
CHEMBL363130,Cc1ccsc1C(=O)n1nc(Nc2ccc(S(N)(=O)=O)cc2)nc1N,IC50,8400.0,nM,5.08,-8.50
CHEMBL363607,Cc1ccc(F)c(C(=O)n2nc(Nc3ccc(S(N)(=O)=O)cc3)nc2C)c1F,IC50,45800.0,nM,4.34,-9.70
CHEMBL190651,COCC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,IC50,252.0,nM,6.6,-8.30
CHEMBL192737,COCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,174.0,nM,6.76,-8.20
CHEMBL190567,COCC(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1,IC50,150.0,nM,6.82,-8.20
CHEMBL275762,O=C(CCl)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,IC50,0.07,nM,10.15,-8.60
CHEMBL193159,O=C(CCl)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,10.0,nM,8.0,-8.20
CHEMBL193160,O=C(CCl)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1,IC50,0.12,nM,9.92,-8.30
CHEMBL190094,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,IC50,0.11,nM,9.96,-8.50
CHEMBL189779,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1,IC50,0.94,nM,9.03,-8.30
CHEMBL372246,C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1N1CCN(C)CC1,IC50,250.0,nM,6.6,-9.50
CHEMBL365805,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1N1CCN(C)CC1,IC50,250.0,nM,6.6,-9.00
CHEMBL437879,COc1cc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2cc1OC,IC50,0.208,nM,9.68,-8.60
CHEMBL363815,C=CC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,IC50,0.037,nM,10.43,-8.70
CHEMBL196018,CCOC(=O)c1cn2ncnc(Nc3ccc(F)c(Cl)c3)c2c1CC,IC50,90.0,nM,7.05,-8.20
CHEMBL370934,CCOC(=O)c1cn2ncnc(Nc3cccc(Br)c3)c2c1CC,IC50,60.0,nM,7.22,-7.80
CHEMBL372112,CCOC(=O)c1cn2ncnc(Nc3ccc4[nH]ncc4c3)c2c1CC,IC50,50.0,nM,7.3,-8.00
CHEMBL371863,CCOC(=O)c1cn2ncnc(NCc3ccccc3)c2c1CC,IC50,200.0,nM,6.7,-8.00
CHEMBL196925,CCOC(=O)c1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1CC,IC50,120.0,nM,6.92,-9.20
CHEMBL425738,CCOC(=O)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnn2c1,IC50,120.0,nM,6.92,-9.30
CHEMBL196738,CCOC(=O)c1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1C,IC50,200.0,nM,6.7,-9.30
CHEMBL196438,CCc1c(C(=O)O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,IC50,20.0,nM,7.7,-8.90
CHEMBL194958,CCc1c(C(N)=O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,IC50,120.0,nM,6.92,-9.20
CHEMBL197689,CCc1c(C(=O)NC)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,IC50,70.0,nM,7.16,-9.60
CHEMBL372293,CCc1c(C(=O)N(C)C)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,IC50,200.0,nM,6.7,-9.40
CHEMBL373025,CCc1c(CO)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,IC50,490.0,nM,6.31,-9.60
CHEMBL369967,CCNCc1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1CC,IC50,7400.0,nM,5.13,-8.40
CHEMBL196548,CCOCc1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1CC,IC50,950.0,nM,6.02,-9.10
CHEMBL194160,CCc1c(CC(N)=O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,IC50,1100.0,nM,5.96,-8.90
CHEMBL372692,CCc1c(CC(=O)O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,IC50,1600.0,nM,5.8,-9.50
CHEMBL371888,COc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(C)c3)c2cc1OC,IC50,59.0,nM,7.23,-8.90
CHEMBL197525,COc1ccc(Nc2ncnc3cccc(OC4CCN(C)CC4)c23)cc1Cl,IC50,1800.0,nM,5.75,-8.60
CHEMBL436511,CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5cnccn5)c(Cl)c4)c23)CC1,IC50,690.0,nM,6.16,-9.20
CHEMBL194337,CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c23)CC1,IC50,2100.0,nM,5.68,-9.80
CHEMBL401930,Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,IC50,1600.0,nM,5.8,-9.40
CHEMBL278041,Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,Kd,210.0,nM,6.68,-9.70
CHEMBL370808,COc1ccc(C#CC(C)(C)N)cc1-c1[nH]nc2nc(Nc3ccc(F)cc3F)ncc12,IC50,5200.0,nM,5.28,-10.10
CHEMBL201840,COC(=O)c1c(OC)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,IC50,12600.0,nM,4.9,-10.10
CHEMBL202244,COC(=O)c1c(OCCN2CCCC2)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,IC50,9000.0,nM,5.05,-9.80
CHEMBL383030,COC(=O)c1c(OCCCN(C)C)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,IC50,13600.0,nM,4.87,-9.80
